account_id,month,closed_won_usd,churned_usd,actual_usd,churn,active_customer
A00676,2025-04-30,640.86,0.0,640.86,0,1
A00677,2025-04-30,998.18,998.18,0.0,1,0
A00678,2025-04-30,745.66,0.0,745.66,0,1
A00679,2025-04-30,1583.51,0.0,1583.51,0,1
A00680,2025-04-30,715.56,0.0,715.56,0,1
A00681,2025-04-30,330.46,330.46,0.0,1,0
A00682,2025-04-30,448.45,448.45,0.0,1,0
A00683,2025-04-30,2025.1,0.0,2025.1,0,1
A00684,2025-04-30,778.46,0.0,778.46,0,1
A00685,2025-04-30,163.45,0.0,163.45,0,1
A00686,2025-04-30,541.14,541.14,0.0,1,0
A00687,2025-04-30,1875.95,0.0,1875.95,0,1
A00688,2025-04-30,222.39,0.0,222.39,0,1
A00689,2025-04-30,1737.18,0.0,1737.18,0,1
A00690,2025-04-30,544.79,544.79,0.0,1,0
A00691,2025-04-30,426.73,426.73,0.0,1,0
A00692,2025-04-30,871.7,871.7,0.0,1,0
A00693,2025-04-30,539.42,0.0,539.42,0,1
A00694,2025-04-30,3033.9,0.0,3033.9,0,1
A00695,2025-04-30,931.38,0.0,931.38,0,1
A00696,2025-04-30,931.64,931.64,0.0,1,0
A00697,2025-04-30,1617.53,1617.53,0.0,1,0
A00698,2025-04-30,969.96,0.0,969.96,0,1
A00699,2025-04-30,1966.97,0.0,1966.97,0,1
A00700,2025-04-30,891.81,0.0,891.81,0,1
A00701,2025-04-30,1862.3,0.0,1862.3,0,1
A00702,2025-04-30,1521.95,1521.95,0.0,1,0
A00703,2025-04-30,680.36,680.36,0.0,1,0
A00704,2025-04-30,461.22,0.0,461.22,0,1
A00705,2025-04-30,433.64,0.0,433.64,0,1
A00706,2025-04-30,630.46,630.46,0.0,1,0
A00707,2025-04-30,798.15,798.15,0.0,1,0
A00708,2025-04-30,382.68,0.0,382.68,0,1
A00709,2025-04-30,1126.65,0.0,1126.65,0,1
A00710,2025-04-30,889.59,0.0,889.59,0,1
A00711,2025-04-30,411.63,411.63,0.0,1,0
A00712,2025-04-30,927.85,0.0,927.85,0,1
A00713,2025-04-30,435.85,0.0,435.85,0,1
A00714,2025-04-30,866.1,0.0,866.1,0,1
A00715,2025-04-30,1885.1,1885.1,0.0,1,0
A00716,2025-04-30,1183.76,0.0,1183.76,0,1
A00717,2025-04-30,1621.12,0.0,1621.12,0,1
A00718,2025-04-30,328.51,0.0,328.51,0,1
A00719,2025-04-30,205.84,0.0,205.84,0,1
A00720,2025-04-30,963.93,0.0,963.93,0,1
A00721,2025-04-30,1219.8,1219.8,0.0,1,0
A00722,2025-04-30,4023.03,4023.03,0.0,1,0
A00723,2025-04-30,436.13,0.0,436.13,0,1
A00724,2025-04-30,3234.06,0.0,3234.06,0,1
A00725,2025-04-30,1966.18,0.0,1966.18,0,1
A00726,2025-04-30,890.17,890.17,0.0,1,0
A00727,2025-04-30,1275.29,1275.29,0.0,1,0
A00728,2025-04-30,1720.33,0.0,1720.33,0,1
A00729,2025-04-30,1656.22,1656.22,0.0,1,0
A00730,2025-04-30,1448.16,0.0,1448.16,0,1
A00731,2025-04-30,1327.88,0.0,1327.88,0,1
A00732,2025-04-30,578.51,0.0,578.51,0,1
A00733,2025-04-30,1477.63,0.0,1477.63,0,1
A00734,2025-04-30,1970.35,0.0,1970.35,0,1
A00735,2025-04-30,227.87,0.0,227.87,0,1
A00736,2025-04-30,1906.22,0.0,1906.22,0,1
A00737,2025-04-30,1282.9,1282.9,0.0,1,0
A00738,2025-04-30,1635.98,0.0,1635.98,0,1
A00739,2025-04-30,2238.0,2238.0,0.0,1,0
A00740,2025-04-30,1094.9,0.0,1094.9,0,1
A00741,2025-04-30,156.39,0.0,156.39,0,1
A00742,2025-04-30,889.14,0.0,889.14,0,1
A00743,2025-04-30,781.82,781.82,0.0,1,0
A00744,2025-04-30,1049.75,1049.75,0.0,1,0
A00745,2025-04-30,599.09,0.0,599.09,0,1
A00746,2025-04-30,2171.72,0.0,2171.72,0,1
A00747,2025-04-30,1363.69,0.0,1363.69,0,1
A00748,2025-04-30,699.9,0.0,699.9,0,1
A00749,2025-04-30,1207.34,0.0,1207.34,0,1
A00750,2025-04-30,322.49,0.0,322.49,0,1
A00751,2025-04-30,1265.71,0.0,1265.71,0,1
A00752,2025-04-30,1937.08,0.0,1937.08,0,1
A00753,2025-04-30,639.8,639.8,0.0,1,0
A00754,2025-04-30,427.33,427.33,0.0,1,0
A00755,2025-04-30,1670.71,1670.71,0.0,1,0
A00756,2025-04-30,1830.95,1830.95,0.0,1,0
A00757,2025-04-30,2307.56,0.0,2307.56,0,1
A00758,2025-04-30,734.61,0.0,734.61,0,1
A00759,2025-04-30,318.39,318.39,0.0,1,0
A00760,2025-04-30,334.89,0.0,334.89,0,1
A00761,2025-04-30,4162.31,0.0,4162.31,0,1
A00762,2025-04-30,1075.99,1075.99,0.0,1,0
A00763,2025-04-30,324.5,0.0,324.5,0,1
A00764,2025-04-30,1809.85,1809.85,0.0,1,0
A00765,2025-04-30,2035.62,2035.62,0.0,1,0
A00766,2025-04-30,748.34,748.34,0.0,1,0
A00767,2025-04-30,217.52,217.52,0.0,1,0
A00768,2025-04-30,634.12,0.0,634.12,0,1
A00769,2025-04-30,2361.07,0.0,2361.07,0,1
A00770,2025-04-30,944.66,0.0,944.66,0,1
A00771,2025-04-30,1221.59,1221.59,0.0,1,0
A00772,2025-04-30,1392.04,1392.04,0.0,1,0
A00773,2025-04-30,1073.5,0.0,1073.5,0,1
A00774,2025-04-30,1086.77,1086.77,0.0,1,0
A00775,2025-04-30,917.12,0.0,917.12,0,1
A00776,2025-04-30,718.04,718.04,0.0,1,0
A00777,2025-04-30,917.85,0.0,917.85,0,1
A00778,2025-04-30,530.43,0.0,530.43,0,1
A00779,2025-04-30,552.18,552.18,0.0,1,0
A00780,2025-04-30,1569.15,0.0,1569.15,0,1
A00781,2025-04-30,546.22,0.0,546.22,0,1
A00782,2025-04-30,1445.95,0.0,1445.95,0,1
A00783,2025-04-30,1514.39,1514.39,0.0,1,0
A00784,2025-04-30,696.56,0.0,696.56,0,1
A00785,2025-04-30,1641.81,0.0,1641.81,0,1
A00786,2025-04-30,622.99,622.99,0.0,1,0
A00787,2025-04-30,1889.62,0.0,1889.62,0,1
A00788,2025-04-30,1378.42,0.0,1378.42,0,1
A00789,2025-04-30,480.18,0.0,480.18,0,1
A00790,2025-04-30,1235.45,0.0,1235.45,0,1
A00791,2025-04-30,1725.89,0.0,1725.89,0,1
A00792,2025-04-30,788.29,788.29,0.0,1,0
A00793,2025-04-30,1455.72,0.0,1455.72,0,1
A00794,2025-04-30,1410.85,0.0,1410.85,0,1
A00795,2025-04-30,1259.84,1259.84,0.0,1,0
A00796,2025-04-30,924.48,0.0,924.48,0,1
A00797,2025-04-30,275.27,0.0,275.27,0,1
A00798,2025-04-30,464.25,0.0,464.25,0,1
A00799,2025-04-30,1013.34,0.0,1013.34,0,1
A00800,2025-04-30,271.18,0.0,271.18,0,1
A00801,2025-04-30,1257.84,1257.84,0.0,1,0
A00802,2025-04-30,2962.52,0.0,2962.52,0,1
A00803,2025-04-30,1266.21,0.0,1266.21,0,1
A00804,2025-04-30,2900.06,2900.06,0.0,1,0
A00805,2025-04-30,692.33,692.33,0.0,1,0
A00806,2025-04-30,2213.92,0.0,2213.92,0,1
A00807,2025-04-30,1252.9,0.0,1252.9,0,1
A00808,2025-04-30,1643.99,0.0,1643.99,0,1
A00809,2025-04-30,334.62,334.62,0.0,1,0
A00810,2025-04-30,2210.17,2210.17,0.0,1,0
A00811,2025-04-30,2454.53,0.0,2454.53,0,1
A00812,2025-04-30,2725.08,2725.08,0.0,1,0
A00813,2025-04-30,682.12,0.0,682.12,0,1
A00814,2025-04-30,2036.89,2036.89,0.0,1,0
A00815,2025-04-30,1017.49,1017.49,0.0,1,0
A00816,2025-04-30,2413.84,0.0,2413.84,0,1
A00817,2025-04-30,1934.53,0.0,1934.53,0,1
A00818,2025-04-30,1060.5,0.0,1060.5,0,1
A00819,2025-04-30,823.09,0.0,823.09,0,1
A00820,2025-04-30,4722.37,0.0,4722.37,0,1
A00821,2025-04-30,1512.87,0.0,1512.87,0,1
A00822,2025-04-30,2209.35,0.0,2209.35,0,1
A00823,2025-04-30,1512.43,0.0,1512.43,0,1
A00824,2025-04-30,786.11,0.0,786.11,0,1
A00825,2025-04-30,1189.56,0.0,1189.56,0,1
A00826,2025-04-30,1402.48,0.0,1402.48,0,1
A00827,2025-04-30,1882.0,1882.0,0.0,1,0
A00828,2025-04-30,2050.9,0.0,2050.9,0,1
A00829,2025-04-30,711.19,0.0,711.19,0,1
A00830,2025-04-30,223.36,223.36,0.0,1,0
A00831,2025-04-30,882.88,0.0,882.88,0,1
A00832,2025-04-30,1310.52,1310.52,0.0,1,0
A00833,2025-04-30,635.11,635.11,0.0,1,0
A00834,2025-04-30,2767.88,0.0,2767.88,0,1
A00835,2025-04-30,2623.79,2623.79,0.0,1,0
A00836,2025-04-30,1142.01,0.0,1142.01,0,1
A00837,2025-04-30,1421.7,0.0,1421.7,0,1
A00838,2025-04-30,386.66,0.0,386.66,0,1
A00839,2025-04-30,1764.65,0.0,1764.65,0,1
A00840,2025-04-30,2399.08,2399.08,0.0,1,0
A00841,2025-04-30,1915.88,0.0,1915.88,0,1
A00842,2025-04-30,2033.04,2033.04,0.0,1,0
A00843,2025-04-30,1290.32,1290.32,0.0,1,0
A00844,2025-04-30,1928.9,0.0,1928.9,0,1
A00845,2025-04-30,922.14,0.0,922.14,0,1
A00846,2025-04-30,1696.86,0.0,1696.86,0,1
A00847,2025-04-30,1540.78,1540.78,0.0,1,0
A00848,2025-04-30,2427.93,2427.93,0.0,1,0
A00849,2025-04-30,1082.81,0.0,1082.81,0,1
A00850,2025-04-30,117.61,117.61,0.0,1,0
A00851,2025-04-30,1770.17,0.0,1770.17,0,1
A00852,2025-04-30,1562.4,0.0,1562.4,0,1
A00853,2025-04-30,299.09,0.0,299.09,0,1
A00854,2025-04-30,929.79,929.79,0.0,1,0
A00855,2025-04-30,1603.02,0.0,1603.02,0,1
A00856,2025-04-30,623.23,0.0,623.23,0,1
A00857,2025-04-30,672.11,672.11,0.0,1,0
A00858,2025-04-30,1172.49,1172.49,0.0,1,0
A00859,2025-04-30,1100.61,0.0,1100.61,0,1
A00860,2025-04-30,758.39,0.0,758.39,0,1
A00861,2025-04-30,1343.53,0.0,1343.53,0,1
A00862,2025-04-30,2267.74,2267.74,0.0,1,0
A00863,2025-04-30,2052.44,0.0,2052.44,0,1
A00864,2025-04-30,1317.22,0.0,1317.22,0,1
A00865,2025-04-30,693.84,0.0,693.84,0,1
A00866,2025-04-30,539.24,0.0,539.24,0,1
A00867,2025-04-30,1286.92,1286.92,0.0,1,0
A00868,2025-04-30,1027.6,0.0,1027.6,0,1
A00869,2025-04-30,396.82,0.0,396.82,0,1
A00870,2025-04-30,1672.87,0.0,1672.87,0,1
A00871,2025-04-30,1113.5,1113.5,0.0,1,0
A00872,2025-04-30,826.47,826.47,0.0,1,0
A00873,2025-04-30,2382.38,0.0,2382.38,0,1
A00874,2025-04-30,1081.56,0.0,1081.56,0,1
A00875,2025-04-30,824.39,0.0,824.39,0,1
A00876,2025-04-30,911.77,0.0,911.77,0,1
A00877,2025-04-30,891.09,0.0,891.09,0,1
A00878,2025-04-30,920.11,0.0,920.11,0,1
A00879,2025-04-30,2370.81,0.0,2370.81,0,1
A00880,2025-04-30,755.33,0.0,755.33,0,1
A00881,2025-04-30,2717.79,0.0,2717.79,0,1
A00882,2025-04-30,2285.91,2285.91,0.0,1,0
A00883,2025-04-30,1606.13,1606.13,0.0,1,0
A00884,2025-04-30,2514.51,0.0,2514.51,0,1
A00885,2025-04-30,815.42,815.42,0.0,1,0
A00886,2025-04-30,1764.48,1764.48,0.0,1,0
A00887,2025-04-30,2799.41,0.0,2799.41,0,1
A00888,2025-04-30,1663.13,1663.13,0.0,1,0
A00889,2025-04-30,13.34,0.0,13.34,0,1
A00890,2025-04-30,2052.44,2052.44,0.0,1,0
A00891,2025-04-30,4273.51,0.0,4273.51,0,1
A00892,2025-04-30,905.16,905.16,0.0,1,0
A00893,2025-04-30,1636.94,0.0,1636.94,0,1
A00894,2025-04-30,966.5,966.5,0.0,1,0
A00895,2025-04-30,1925.51,0.0,1925.51,0,1
A00896,2025-04-30,1567.68,1567.68,0.0,1,0
A00897,2025-04-30,95.17,0.0,95.17,0,1
A00898,2025-04-30,480.37,0.0,480.37,0,1
A00899,2025-04-30,1357.75,0.0,1357.75,0,1
A00900,2025-04-30,1338.61,0.0,1338.61,0,1
A00901,2025-04-30,613.82,613.82,0.0,1,0
A00902,2025-04-30,2244.21,0.0,2244.21,0,1
A00903,2025-04-30,685.82,685.82,0.0,1,0
A00904,2025-04-30,2967.84,0.0,2967.84,0,1
A00905,2025-04-30,3725.2,0.0,3725.2,0,1
A00906,2025-04-30,2444.79,0.0,2444.79,0,1
A00907,2025-04-30,909.16,0.0,909.16,0,1
A00908,2025-04-30,1959.61,1959.61,0.0,1,0
A00909,2025-04-30,1132.73,1132.73,0.0,1,0
A00910,2025-04-30,1694.56,1694.56,0.0,1,0
A00911,2025-04-30,344.92,344.92,0.0,1,0
A00912,2025-04-30,532.2,532.2,0.0,1,0
A00913,2025-04-30,114.84,114.84,0.0,1,0
A00914,2025-04-30,2707.62,2707.62,0.0,1,0
A00915,2025-04-30,1604.17,0.0,1604.17,0,1
A00916,2025-04-30,400.62,0.0,400.62,0,1
A00917,2025-04-30,3348.7,0.0,3348.7,0,1
A00918,2025-04-30,2703.88,0.0,2703.88,0,1
A00919,2025-04-30,1976.34,0.0,1976.34,0,1
A00920,2025-04-30,656.64,656.64,0.0,1,0
A00921,2025-04-30,1807.41,1807.41,0.0,1,0
A00922,2025-04-30,270.94,0.0,270.94,0,1
A00923,2025-04-30,248.24,248.24,0.0,1,0
A00924,2025-04-30,3378.3,0.0,3378.3,0,1
A00925,2025-04-30,1192.1,0.0,1192.1,0,1
A00926,2025-04-30,1103.31,0.0,1103.31,0,1
A00927,2025-04-30,683.44,683.44,0.0,1,0
A00928,2025-04-30,1160.46,0.0,1160.46,0,1
A00929,2025-04-30,2606.05,2606.05,0.0,1,0
A00930,2025-04-30,1859.65,0.0,1859.65,0,1
A00931,2025-04-30,1144.3,0.0,1144.3,0,1
A00932,2025-04-30,1044.05,0.0,1044.05,0,1
A00933,2025-04-30,1474.34,0.0,1474.34,0,1
A00934,2025-04-30,435.94,435.94,0.0,1,0
A00935,2025-04-30,454.9,454.9,0.0,1,0
A00936,2025-04-30,561.33,0.0,561.33,0,1
A00937,2025-04-30,1021.19,0.0,1021.19,0,1
A00938,2025-04-30,438.16,438.16,0.0,1,0
A00939,2025-04-30,383.83,0.0,383.83,0,1
A00940,2025-04-30,275.79,0.0,275.79,0,1
A00941,2025-04-30,2193.0,0.0,2193.0,0,1
A00942,2025-04-30,2337.46,2337.46,0.0,1,0
A00943,2025-04-30,1986.38,0.0,1986.38,0,1
A00944,2025-04-30,1390.54,0.0,1390.54,0,1
A00945,2025-04-30,248.82,0.0,248.82,0,1
A00946,2025-04-30,5445.43,0.0,5445.43,0,1
A00947,2025-04-30,500.9,0.0,500.9,0,1
A00948,2025-04-30,1064.94,0.0,1064.94,0,1
A00949,2025-04-30,1078.06,1078.06,0.0,1,0
A00950,2025-04-30,1635.72,0.0,1635.72,0,1
A00951,2025-04-30,1186.88,0.0,1186.88,0,1
A00952,2025-04-30,740.44,740.44,0.0,1,0
A00953,2025-04-30,586.75,0.0,586.75,0,1
A00954,2025-04-30,638.18,638.18,0.0,1,0
A00955,2025-04-30,2536.62,2536.62,0.0,1,0
A00956,2025-04-30,1727.67,0.0,1727.67,0,1
A00957,2025-04-30,495.17,495.17,0.0,1,0
A00958,2025-04-30,2975.86,0.0,2975.86,0,1
A00959,2025-04-30,548.16,548.16,0.0,1,0
A00960,2025-04-30,178.76,178.76,0.0,1,0
A00961,2025-04-30,296.62,0.0,296.62,0,1
A00962,2025-04-30,17.86,0.0,17.86,0,1
A00963,2025-04-30,1392.62,0.0,1392.62,0,1
A00964,2025-04-30,1469.91,0.0,1469.91,0,1
A00965,2025-04-30,2273.71,0.0,2273.71,0,1
A00966,2025-04-30,545.93,545.93,0.0,1,0
A00967,2025-04-30,1741.92,1741.92,0.0,1,0
A00968,2025-04-30,1162.88,1162.88,0.0,1,0
A00969,2025-04-30,789.88,789.88,0.0,1,0
A00970,2025-04-30,1822.58,0.0,1822.58,0,1
A00971,2025-04-30,1175.25,0.0,1175.25,0,1
A00972,2025-04-30,877.84,877.84,0.0,1,0
A00973,2025-04-30,2473.16,2473.16,0.0,1,0
A00974,2025-04-30,1263.8,1263.8,0.0,1,0
A00975,2025-04-30,1248.87,1248.87,0.0,1,0
A00976,2025-04-30,481.07,0.0,481.07,0,1
A00977,2025-04-30,2356.85,0.0,2356.85,0,1
A00978,2025-04-30,1742.88,0.0,1742.88,0,1
A00979,2025-04-30,768.99,768.99,0.0,1,0
A00980,2025-04-30,488.09,0.0,488.09,0,1
A00981,2025-04-30,748.79,748.79,0.0,1,0
A00982,2025-04-30,1173.35,0.0,1173.35,0,1
A00983,2025-04-30,1446.86,0.0,1446.86,0,1
A00984,2025-04-30,3083.36,0.0,3083.36,0,1
A00985,2025-04-30,1189.2,0.0,1189.2,0,1
A00986,2025-04-30,3166.17,3166.17,0.0,1,0
A00987,2025-04-30,658.98,658.98,0.0,1,0
A00988,2025-04-30,3003.21,3003.21,0.0,1,0
A00989,2025-04-30,755.03,0.0,755.03,0,1
A00990,2025-04-30,68.38,68.38,0.0,1,0
A00991,2025-04-30,315.94,0.0,315.94,0,1
A00992,2025-04-30,263.64,263.64,0.0,1,0
A00993,2025-04-30,515.63,0.0,515.63,0,1
A00994,2025-04-30,1025.87,0.0,1025.87,0,1
A00995,2025-04-30,1408.24,0.0,1408.24,0,1
A00996,2025-04-30,789.4,789.4,0.0,1,0
A00997,2025-04-30,599.33,0.0,599.33,0,1
A00998,2025-04-30,1121.8,1121.8,0.0,1,0
A00999,2025-04-30,780.01,780.01,0.0,1,0
A01000,2025-04-30,2166.85,0.0,2166.85,0,1
A01001,2025-04-30,1600.33,0.0,1600.33,0,1
A01002,2025-04-30,99.41,0.0,99.41,0,1
A01003,2025-04-30,1821.64,0.0,1821.64,0,1
A01004,2025-04-30,835.1,835.1,0.0,1,0
A01005,2025-04-30,1410.21,0.0,1410.21,0,1
A01006,2025-04-30,1148.37,0.0,1148.37,0,1
A01007,2025-04-30,1235.58,0.0,1235.58,0,1
A01008,2025-04-30,627.48,627.48,0.0,1,0
A01009,2025-04-30,1587.92,1587.92,0.0,1,0
A01010,2025-04-30,730.57,0.0,730.57,0,1
A01011,2025-04-30,401.51,401.51,0.0,1,0
A01012,2025-04-30,1274.95,0.0,1274.95,0,1
A01013,2025-04-30,2068.57,0.0,2068.57,0,1
A01014,2025-04-30,839.75,0.0,839.75,0,1
A01015,2025-04-30,384.89,0.0,384.89,0,1
A01016,2025-04-30,614.9,0.0,614.9,0,1
A01017,2025-04-30,1180.44,0.0,1180.44,0,1
A01018,2025-04-30,602.49,0.0,602.49,0,1
A01019,2025-04-30,2328.32,2328.32,0.0,1,0
A01020,2025-04-30,458.98,0.0,458.98,0,1
A01021,2025-04-30,1916.51,0.0,1916.51,0,1
A01022,2025-04-30,901.62,0.0,901.62,0,1
A01023,2025-04-30,3027.8,0.0,3027.8,0,1
A01024,2025-04-30,334.35,0.0,334.35,0,1
A01025,2025-04-30,511.4,0.0,511.4,0,1
A01026,2025-04-30,740.63,0.0,740.63,0,1
A01027,2025-04-30,1256.97,0.0,1256.97,0,1
A01028,2025-04-30,390.1,390.1,0.0,1,0
A01029,2025-04-30,1114.57,1114.57,0.0,1,0
A01030,2025-04-30,336.75,0.0,336.75,0,1
A01031,2025-04-30,1709.86,0.0,1709.86,0,1
A01032,2025-04-30,731.54,0.0,731.54,0,1
A01033,2025-04-30,2501.49,0.0,2501.49,0,1
A01034,2025-04-30,452.1,452.1,0.0,1,0
A01035,2025-04-30,563.49,563.49,0.0,1,0
A01036,2025-04-30,1445.93,0.0,1445.93,0,1
A01037,2025-04-30,1583.75,1583.75,0.0,1,0
A01038,2025-04-30,1511.37,1511.37,0.0,1,0
A01039,2025-04-30,1504.9,1504.9,0.0,1,0
A01040,2025-04-30,1034.74,1034.74,0.0,1,0
A01041,2025-04-30,1006.87,0.0,1006.87,0,1
A01042,2025-04-30,5498.1,5498.1,0.0,1,0
A01043,2025-04-30,871.85,0.0,871.85,0,1
A01044,2025-04-30,3926.36,3926.36,0.0,1,0
A01045,2025-04-30,2395.05,2395.05,0.0,1,0
A01046,2025-04-30,1480.76,1480.76,0.0,1,0
A01047,2025-04-30,2665.36,0.0,2665.36,0,1
A01048,2025-04-30,781.13,781.13,0.0,1,0
A01049,2025-04-30,191.09,0.0,191.09,0,1
A01050,2025-04-30,824.92,824.92,0.0,1,0
A01051,2025-04-30,876.44,876.44,0.0,1,0
A01052,2025-04-30,1229.16,0.0,1229.16,0,1
A01053,2025-04-30,724.19,724.19,0.0,1,0
A01054,2025-04-30,310.0,310.0,0.0,1,0
A01055,2025-04-30,486.17,0.0,486.17,0,1
A01056,2025-04-30,1228.5,1228.5,0.0,1,0
A01057,2025-04-30,1680.29,1680.29,0.0,1,0
A01058,2025-04-30,1251.9,1251.9,0.0,1,0
A01059,2025-04-30,1403.06,0.0,1403.06,0,1
A01060,2025-04-30,682.37,682.37,0.0,1,0
A01061,2025-04-30,764.96,0.0,764.96,0,1
A01062,2025-04-30,1033.51,1033.51,0.0,1,0
A01063,2025-04-30,519.29,519.29,0.0,1,0
A01064,2025-04-30,1992.8,0.0,1992.8,0,1
A01065,2025-04-30,378.41,0.0,378.41,0,1
A01066,2025-04-30,2489.75,2489.75,0.0,1,0
A01067,2025-04-30,747.77,0.0,747.77,0,1
A01068,2025-04-30,971.3,0.0,971.3,0,1
A01069,2025-04-30,552.82,552.82,0.0,1,0
A01070,2025-04-30,592.13,0.0,592.13,0,1
A01071,2025-04-30,3447.71,0.0,3447.71,0,1
A01072,2025-04-30,1332.8,0.0,1332.8,0,1
A01073,2025-04-30,976.83,976.83,0.0,1,0
A01074,2025-04-30,1391.27,1391.27,0.0,1,0
A01075,2025-04-30,696.23,0.0,696.23,0,1
A01076,2025-04-30,514.41,0.0,514.41,0,1
A01077,2025-04-30,1350.18,0.0,1350.18,0,1
A01078,2025-04-30,1140.16,0.0,1140.16,0,1
A01079,2025-04-30,1314.06,0.0,1314.06,0,1
A01080,2025-04-30,1835.14,1835.14,0.0,1,0
A01081,2025-04-30,588.87,0.0,588.87,0,1
A01082,2025-04-30,1120.37,0.0,1120.37,0,1
A01083,2025-04-30,1287.64,0.0,1287.64,0,1
A01084,2025-04-30,357.55,357.55,0.0,1,0
A01085,2025-04-30,1300.0,1300.0,0.0,1,0
A01086,2025-04-30,1547.65,0.0,1547.65,0,1
A01087,2025-04-30,1366.53,0.0,1366.53,0,1
A01088,2025-04-30,891.0,891.0,0.0,1,0
A01089,2025-04-30,539.77,539.77,0.0,1,0
A01090,2025-04-30,979.49,0.0,979.49,0,1
A01091,2025-04-30,1354.71,0.0,1354.71,0,1
A01092,2025-04-30,3646.39,0.0,3646.39,0,1
A01093,2025-04-30,2227.19,2227.19,0.0,1,0
A01094,2025-04-30,2713.72,0.0,2713.72,0,1
A01095,2025-04-30,1788.18,1788.18,0.0,1,0
A01096,2025-04-30,443.83,0.0,443.83,0,1
A01097,2025-04-30,1489.34,0.0,1489.34,0,1
A01098,2025-04-30,904.93,0.0,904.93,0,1
A01099,2025-04-30,1098.38,1098.38,0.0,1,0
A01100,2025-04-30,30.01,30.01,0.0,1,0
A01101,2025-04-30,646.61,646.61,0.0,1,0
A01102,2025-04-30,3037.12,0.0,3037.12,0,1
A01103,2025-04-30,2130.62,0.0,2130.62,0,1
A01104,2025-04-30,1812.81,1812.81,0.0,1,0
A01105,2025-04-30,1857.34,0.0,1857.34,0,1
A01106,2025-04-30,337.14,337.14,0.0,1,0
A01107,2025-04-30,595.15,0.0,595.15,0,1
A01108,2025-04-30,837.5,837.5,0.0,1,0
A01109,2025-04-30,464.64,0.0,464.64,0,1
A01110,2025-04-30,1012.53,0.0,1012.53,0,1
A01111,2025-04-30,1018.98,0.0,1018.98,0,1
A01112,2025-04-30,391.3,391.3,0.0,1,0
A01113,2025-04-30,455.33,0.0,455.33,0,1
A01114,2025-04-30,684.1,0.0,684.1,0,1
A01115,2025-04-30,1059.37,0.0,1059.37,0,1
A01116,2025-04-30,2349.05,0.0,2349.05,0,1
A01117,2025-04-30,2918.73,0.0,2918.73,0,1
A01118,2025-04-30,935.68,0.0,935.68,0,1
A01119,2025-04-30,209.26,209.26,0.0,1,0
A01120,2025-04-30,961.42,961.42,0.0,1,0
A01121,2025-04-30,405.33,0.0,405.33,0,1
A01122,2025-04-30,1781.13,0.0,1781.13,0,1
A01123,2025-04-30,1096.57,0.0,1096.57,0,1
A01124,2025-04-30,1070.09,0.0,1070.09,0,1
A01125,2025-04-30,617.15,0.0,617.15,0,1
A01126,2025-04-30,990.36,990.36,0.0,1,0
A01127,2025-04-30,667.56,0.0,667.56,0,1
A01128,2025-04-30,846.49,0.0,846.49,0,1
A01129,2025-04-30,794.64,794.64,0.0,1,0
A01130,2025-04-30,205.89,205.89,0.0,1,0
A01131,2025-04-30,2197.47,2197.47,0.0,1,0
A01132,2025-04-30,529.02,0.0,529.02,0,1
A01133,2025-04-30,545.55,545.55,0.0,1,0
A01134,2025-04-30,566.53,566.53,0.0,1,0
A01135,2025-04-30,1149.27,0.0,1149.27,0,1
A01136,2025-04-30,1312.17,0.0,1312.17,0,1
A01137,2025-04-30,777.82,777.82,0.0,1,0
A01138,2025-04-30,183.04,0.0,183.04,0,1
A01139,2025-04-30,546.11,0.0,546.11,0,1
A01140,2025-04-30,393.54,0.0,393.54,0,1
A01141,2025-04-30,1271.47,0.0,1271.47,0,1
A01142,2025-04-30,573.91,0.0,573.91,0,1
A01143,2025-04-30,121.33,121.33,0.0,1,0
A01144,2025-04-30,1873.09,0.0,1873.09,0,1
A01145,2025-04-30,1663.16,1663.16,0.0,1,0
A01146,2025-04-30,202.5,0.0,202.5,0,1
A01147,2025-04-30,1362.74,0.0,1362.74,0,1
A01148,2025-04-30,477.62,0.0,477.62,0,1
A01149,2025-04-30,2346.81,2346.81,0.0,1,0
A01150,2025-04-30,918.74,918.74,0.0,1,0
A01151,2025-04-30,507.75,0.0,507.75,0,1
A01152,2025-04-30,881.51,0.0,881.51,0,1
A01153,2025-04-30,1842.63,1842.63,0.0,1,0
A01154,2025-04-30,356.62,0.0,356.62,0,1
A01155,2025-04-30,1152.03,1152.03,0.0,1,0
A01156,2025-04-30,523.35,0.0,523.35,0,1
A01157,2025-04-30,1105.11,1105.11,0.0,1,0
A01158,2025-04-30,885.43,0.0,885.43,0,1
A01159,2025-04-30,1352.43,0.0,1352.43,0,1
A01160,2025-04-30,1640.07,0.0,1640.07,0,1
A01161,2025-04-30,2147.92,0.0,2147.92,0,1
A01162,2025-04-30,569.24,0.0,569.24,0,1
A01163,2025-04-30,2351.17,0.0,2351.17,0,1
A01164,2025-04-30,1917.86,1917.86,0.0,1,0
A01165,2025-04-30,769.61,769.61,0.0,1,0
A01166,2025-04-30,600.37,600.37,0.0,1,0
A01167,2025-04-30,694.62,0.0,694.62,0,1
A01168,2025-04-30,596.99,0.0,596.99,0,1
A01169,2025-04-30,1031.33,0.0,1031.33,0,1
A01170,2025-04-30,292.92,292.92,0.0,1,0
A01171,2025-04-30,178.3,178.3,0.0,1,0
A01172,2025-04-30,237.62,237.62,0.0,1,0
